id,title,artist,favorite,latitude,longitude,date
47251629,What I Am,Edie Brickell & New Bohemians,false,0.0,0.0,07/17/2019 19:02:27
47045767,We Can,LeAnn Rimes,false,0.0,0.0,07/17/2019 18:59:01
46757866,Hold On Forever,Rob Thomas,false,0.0,0.0,07/17/2019 18:54:13
46483064,Good Old Days (feat. Kesha),Macklemore,false,0.0,0.0,07/17/2019 18:49:38
46305488,Sorry,Justin Bieber,false,0.0,0.0,07/17/2019 18:46:41
46024487,Drive,Oh Wonder,false,0.0,0.0,07/17/2019 18:42:00
45791237,Magic,The Cars,false,0.0,0.0,07/17/2019 18:38:06
45563891,I Want It All,Karmin,false,0.0,0.0,07/17/2019 18:34:19
45030990,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,false,0.0,0.0,07/17/2019 18:25:26
44521194,Forever And For Always (Pop Red Edit),Shania Twain,false,0.0,0.0,07/17/2019 18:16:56
44096291,Rise,Katy Perry,false,0.0,0.0,07/17/2019 18:09:52
43208185,Only Wanna Be With You,Hootie & The Blowfish,false,0.0,0.0,07/17/2019 17:55:03
42963289,The Difference,The Wallflowers,false,0.0,0.0,07/17/2019 17:50:59
42737976,Doses & Mimosas,Cherub,false,0.0,0.0,07/17/2019 17:47:13
42539154,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,false,0.0,0.0,07/17/2019 17:43:54
42337634,Crazy,Gnarls Barkley,false,0.0,0.0,07/17/2019 17:40:33
42141891,What You Know,Two Door Cinema Club,false,0.0,0.0,07/17/2019 17:37:17
41991851,That Thing You Do!,The Wonders,false,0.0,0.0,07/17/2019 17:34:47
41437872,Cheap Thrills,Sia,false,0.0,0.0,07/17/2019 17:25:33
41194558,Water Under the Bridge,Adele,false,0.0,0.0,07/17/2019 17:21:30
40727346,Someday (feat. Meghan Trainor),Michael Bublé,false,0.0,0.0,07/17/2019 17:13:43
40507199,If You Were Mine,Ocean Park Standoff,false,0.0,0.0,07/17/2019 17:10:02
40135723,My Brave Face,Paul McCartney,false,0.0,0.0,07/17/2019 17:03:51
39923151,Good Riddance (Time Of Your Life) ,Green Day,false,0.0,0.0,07/17/2019 17:00:18
39630441,Everytime,Britney Spears,false,0.0,0.0,07/17/2019 16:55:26
39392290,"Hey, Soul Sister",Train,false,0.0,0.0,07/17/2019 16:51:28
39187728,Brooklyn In The Summer,Aloe Blacc,false,0.0,0.0,07/17/2019 16:48:03
38942969,The Other,Lauv,false,0.0,0.0,07/17/2019 16:43:58
38625002,Mirrors,Justin Timberlake,false,0.0,0.0,07/17/2019 16:38:40
38404683,Bailamos (Wild Wild West/Soundtrack Version),Enrique Iglesias,false,0.0,0.0,07/17/2019 16:35:00
38177743,You Make Me Feel...(feat. Sabi),Cobra Starship,false,0.0,0.0,07/17/2019 16:31:13
37832528,You Say,Lauren Daigle,false,0.0,0.0,07/17/2019 16:25:28
37108114,Breathe,Michelle Branch,false,0.0,0.0,07/17/2019 16:13:23
36873882,Capital Letters,Hailee Steinfeld,false,0.0,0.0,07/17/2019 16:09:29
36370075,Stay (Wasting Time),Dave Matthews Band,false,0.0,0.0,07/17/2019 16:01:05
35863070,Beautiful Day,U2,false,0.0,0.0,07/17/2019 15:52:38
35609023,In My Blood,Shawn Mendes,false,0.0,0.0,07/17/2019 15:48:24
35358977,Baby Baby,Amy Grant,false,0.0,0.0,07/17/2019 15:44:14
35077739,"What Is Love (7"" Mix)",Haddaway,false,0.0,0.0,07/17/2019 15:39:33
34828259,Bigger Than My Body,John Mayer,false,0.0,0.0,07/17/2019 15:35:24
34561493,Back Here,BBMak,false,0.0,0.0,07/17/2019 15:30:57
34278103,Timebomb,Walk The Moon,false,0.0,0.0,07/17/2019 15:26:13
34057449,Priceless,for KING & COUNTRY,false,0.0,0.0,07/17/2019 15:22:33
33823484,Rose-Colored Boy,Paramore,false,0.0,0.0,07/17/2019 15:18:39
